en-dev	902	i recently converted this test to an online test in order to norm it to a larger population and subsequently to make it available to any one who has access to a computer and the internet	i recently converted this test to an online test in order to norm it to a larger population and subsequently to make it available to any one who has access to a computer and the internet
en-dev	903	the test itself is what is called a substitution test	the test itself is what is called a substitution test
en-dev	904	it has two parts both of which are timed for seconds each and the differential between the resulting two scores determines the likelihood of having a learning disability or attention deficit disorder	it has two parts both of which are timed for seconds each and the differential between the resulting two scores determines the likelihood of having a learning disability or attention deficit disorder
en-dev	905	i am in need of test subjects and hope you will take it	i am in need of test subjects and hope you will take it
en-dev	906	the test along with an information form is available at	the test along with an information form is available at
en-dev	907	i think a test like this one is much needed	i think a test like this one is much needed
en-dev	908	a person can take it directly instead of others completing behavioral checklists or a completing a lengthy program intensive test like tova	a person can take it directly instead of others completing behavioral checklists or a completing a lengthy program intensive test like tova
en-dev	909	perhaps you are willing to recommend this site and if you have a website place a link on your website	perhaps you are willing to recommend this site and if you have a website place a link on your website
en-dev	910	are there any sadists out there who share the same tastes as i do	are there any sadists out there who share the same tastes as i do
en-dev	911	i dont know what it is but since a very young age i have had a strange but very gratifying urge to torture or maime animals	i dont know what it is but since a very young age i have had a strange but very gratifying urge to torture or maime animals
en-dev	912	i am deadly serious i really do get sexual releif from even hearing of torture of animals now some people may call me a brute or a coward but i cant help my true feelings	i am deadly serious i really do get sexual releif from even hearing of torture of animals now some people may call me a brute or a coward but i cant help my true feelings
en-dev	913	badger baiting is natrually a huge turn on so i thought a few words in this group might uncover some mutual enthusiasts	badger baiting is natrually a huge turn on so i thought a few words in this group might uncover some mutual enthusiasts
en-dev	914	sincere appologies to anyone who is offended by my request but my request is genuine	sincere appologies to anyone who is offended by my request but my request is genuine
en-dev	915	posted via newsfeed com unlimited uncensored secure usenet news	posted via newsfeed com unlimited uncensored secure usenet news
en-dev	916	the newsgroup service in the world	the newsgroup service in the world
en-dev	917	newsgroups	newsgroups
en-dev	918	east west coast specialized servers total privacy via encryption	east west coast specialized servers total privacy via encryption
en-dev	919	posted via newsfeed com unlimited uncensored secure usenet news	posted via newsfeed com unlimited uncensored secure usenet news
en-dev	920	the newsgroup service in the world	the newsgroup service in the world
en-dev	921	newsgroups	newsgroups
en-dev	922	east west coast specialized servers total privacy via encryption	east west coast specialized servers total privacy via encryption
en-dev	923	greetings	greetings
en-dev	924	my name is bill gottlieb	my name is bill gottlieb
en-dev	925	i'm a freelance journalist specializing in health with years experience	i'm a freelance journalist specializing in health with years experience
en-dev	926	i'm the author of three books including the million seller alternative cures and hundreds of magazine articles and worked for years at rodale press as a writer and as editor in chief of prevention and rodale books	i'm the author of three books including the million seller alternative cures and hundreds of magazine articles and worked for years at rodale press as a writer and as editor in chief of prevention and rodale books
